Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
0.09817351598173513,0.3227601558152477,0.5947026486756622,0.49680511182108633,0.17701863354037264,0.09302325581395365,0.7175112895132967,0.07417582417582418,29.16
0.1324200913242009,0.3561491374513078,0.6096951524237881,0.48083067092651754,0.19875776397515527,0.06686046511627897,0.7150025087807326,0.07417582417582418,39.4
0.30136986301369856,0.43405676126878134,0.0,0.5367412140575081,0.18322981366459626,0.5232558139534884,0.4164576016056196,0.07417582417582418,39.3
0.33789954337899536,0.5008347245409016,0.4747626186906547,0.2971246006389776,0.29503105590062106,0.17151162790697683,0.5168088309081786,0.07417582417582418,67.87
0.8515981735159817,0.0,0.0,0.3210862619808308,0.29503105590062106,0.7063953488372094,0.1705970898143503,0.07417582417582418,58.52
0.41780821917808214,0.528658875904285,0.0,0.32907348242811496,0.23602484472049687,0.6686046511627906,0.22829904666332168,0.07417582417582418,53.58
0.5799086757990868,0.3311074012242627,0.0,0.305111821086262,0.2795031055900621,0.7558139534883721,0.1580531861515304,0.07417582417582418,59.0
0.3949771689497717,0.5008347245409016,0.5997001499250375,0.3210862619808308,0.3229813664596273,0.08430232558139528,0.4290015052684395,0.07417582417582418,76.24
0.9086757990867578,0.0,0.0,0.2332268370607029,0.2795031055900621,0.6744186046511627,0.15303562468640242,0.07417582417582418,69.84
0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837,0.005494505494505494,14.4
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256,0.005494505494505494,19.42
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516,0.005494505494505494,20.73
0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256,0.005494505494505494,14.94
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,0.005494505494505494,21.29
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128,0.005494505494505494,23.08
0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158,0.005494505494505494,15.52
0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256,0.005494505494505494,15.82
0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583,0.005494505494505494,12.55
0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381,0.005494505494505494,8.49
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096,0.005494505494505494,15.61
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911,0.005494505494505494,12.18
0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487,0.005494505494505494,11.98
0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837,0.03571428571428572,16.88
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256,0.03571428571428572,33.09
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516,0.03571428571428572,34.24
0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256,0.03571428571428572,31.81
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,0.03571428571428572,29.75
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128,0.03571428571428572,33.01
0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158,0.03571428571428572,32.9
0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256,0.03571428571428572,29.55
0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583,0.03571428571428572,19.42
0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381,0.03571428571428572,24.66
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096,0.03571428571428572,29.59
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911,0.03571428571428572,24.28
0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487,0.03571428571428572,20.73
0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837,0.07417582417582418,26.2
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256,0.07417582417582418,46.39
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516,0.07417582417582418,39.16
0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256,0.07417582417582418,41.2
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,0.07417582417582418,33.69
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128,0.07417582417582418,38.2
0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158,0.07417582417582418,41.41
0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256,0.07417582417582418,37.81
0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583,0.07417582417582418,24.85
0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381,0.07417582417582418,27.22
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096,0.07417582417582418,44.64
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911,0.07417582417582418,37.27
0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487,0.07417582417582418,33.27
0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837,0.15109890109890112,36.56
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256,0.15109890109890112,53.72
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516,0.15109890109890112,48.59
0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256,0.15109890109890112,51.72
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,0.15109890109890112,35.85
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128,0.15109890109890112,53.77
0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158,0.15109890109890112,53.46
0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256,0.15109890109890112,48.99
0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583,0.15109890109890112,31.72
0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381,0.15109890109890112,39.64
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096,0.15109890109890112,51.26
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911,0.15109890109890112,43.39
0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487,0.15109890109890112,39.27
0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837,0.271978021978022,37.96
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256,0.271978021978022,55.02
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516,0.271978021978022,49.99
0.14931506849315068,0.36143572621035064,0.6426786606696652,0.42891373801916943,0.24223602484472045,0.5968023255813955,0.38283993978926256,0.271978021978022,53.66
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,0.271978021978022,37.68
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128,0.271978021978022,56.06
0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158,0.271978021978022,56.81
0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256,0.271978021978022,50.94
0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583,0.271978021978022,33.56
0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381,0.271978021978022,41.16
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096,0.271978021978022,52.96
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911,0.271978021978022,44.28
0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487,0.271978021978022,40.15
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.07417582417582418,57.03
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.07417582417582418,44.42
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.07417582417582418,51.02
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3198757763975155,0.4825581395348837,0.29603612644254906,0.07417582417582418,53.39
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.005494505494505494,35.36
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.005494505494505494,25.02
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.005494505494505494,23.35
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.016483516483516484,52.01
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.016483516483516484,38.02
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.016483516483516484,39.3
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.15109890109890112,61.07
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.15109890109890112,56.14
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906,0.15109890109890112,55.25
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3198757763975155,0.4825581395348837,0.29603612644254906,0.15109890109890112,54.77
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573,0.07417582417582418,50.24
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573,0.07417582417582418,46.68
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573,0.07417582417582418,46.68
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573,0.005494505494505494,22.75
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573,0.005494505494505494,25.51
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573,0.005494505494505494,34.77
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573,0.016483516483516484,36.84
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573,0.016483516483516484,45.9
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573,0.016483516483516484,41.67
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573,0.15109890109890112,56.34
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573,0.15109890109890112,47.97
0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573,0.15109890109890112,61.46
0.5776255707762556,0.0528658875904285,0.4847576211894053,0.18530351437699677,0.4068322981366459,0.4825581395348837,0.6949322629202206,0.07417582417582418,44.03
0.5776255707762556,0.0528658875904285,0.4847576211894053,0.18530351437699677,0.38198757763975155,0.4825581395348837,0.6949322629202206,0.07417582417582418,55.45
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172,0.07417582417582418,55.55
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172,0.07417582417582418,57.92
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172,0.005494505494505494,25.61
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172,0.016483516483516484,33.49
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172,0.15109890109890112,59.59
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172,0.005494505494505494,29.55
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172,0.016483516483516484,37.92
0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172,0.15109890109890112,61.86
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.06104651162790686,0.39136979427997987,0.07417582417582418,62.05
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.23546511627906996,0.39136979427997987,0.005494505494505494,32.01
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987,0.07417582417582418,72.1
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.06104651162790686,0.39136979427997987,0.016483516483516484,39.0
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.4488817891373802,0.26397515527950305,0.06104651162790686,0.39136979427997987,0.15109890109890112,65.7
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987,0.005494505494505494,32.11
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987,0.016483516483516484,40.29
0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987,0.15109890109890112,74.36
0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427,0.07417582417582418,21.97
0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427,0.005494505494505494,9.85
0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427,0.016483516483516484,15.07
0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427,0.15109890109890112,23.25
0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427,0.07417582417582418,43.73
0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427,0.005494505494505494,13.4
0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427,0.016483516483516484,24.13
0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427,0.15109890109890112,44.52
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.07417582417582418,62.94
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.07417582417582418,59.49
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.005494505494505494,25.12
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.005494505494505494,23.64
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.016483516483516484,35.75
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.016483516483516484,38.61
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.15109890109890112,68.75
0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427,0.15109890109890112,66.78
0.7625570776255708,0.0,0.0,0.7683706070287539,0.0,0.10872093023255802,0.3153537380832916,0.07417582417582418,23.85
0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,0.24450549450549453,32.07
0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,0.005494505494505494,11.65
0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575,0.005494505494505494,19.2
0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575,0.24450549450549453,48.85
0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575,0.07417582417582418,39.6
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619,0.07417582417582418,43.94
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619,0.016483516483516484,34.57
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619,0.24450549450549453,54.32
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619,0.005494505494505494,24.4
0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039,0.005494505494505494,15.62
0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549,0.24450549450549453,21.86
0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549,0.016483516483516484,10.22
0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,0.016483516483516484,14.6
0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549,0.07417582417582418,18.75
0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039,0.07417582417582418,31.97
0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039,0.016483516483516484,23.4
0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,0.07417582417582418,25.57
0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039,0.24450549450549453,41.68
0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575,0.016483516483516484,27.74
0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549,0.005494505494505494,8.2
0.12968036529680366,0.662771285475793,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.016483516483516484,9.62
0.31415525114155246,1.0,0.0,0.5103833865814695,0.0,0.4087209302325583,0.1763672854992473,0.016483516483516484,25.42
0.310958904109589,0.44184752365052876,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.016483516483516484,15.69
0.1824200913242009,0.7590428491930997,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607,0.07417582417582418,27.94
0.2089041095890411,0.8074568725653868,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063,0.07417582417582418,32.63
0.35045662100456615,0.47384529771841966,0.0,0.5103833865814695,0.0,0.655813953488372,0.3268941294530858,0.016483516483516484,17.24
0.3899543378995434,0.5061213132999445,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607,0.016483516483516484,19.77
0.31415525114155246,1.0,0.0,0.5103833865814695,0.0,0.4087209302325583,0.1763672854992473,0.07417582417582418,39.44
0.2712328767123288,0.4095715080690039,0.0,0.5103833865814695,0.0,0.7383720930232558,0.3770697441043651,0.07417582417582418,25.75
0.6735159817351597,0.0,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.07417582417582418,33.08
0.6404109589041096,0.0,0.0,0.5103833865814695,0.0,0.717441860465116,0.36452584044154523,0.016483516483516484,24.07
0.2481735159817351,0.8795214245965499,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668,0.016483516483516484,21.82
0.12968036529680366,0.662771285475793,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.07417582417582418,21.07
0.4424657534246575,0.0,0.0,0.5103833865814695,0.0,0.8441860465116284,0.4397892624184645,0.016483516483516484,14.84
0.35045662100456615,0.47384529771841966,0.0,0.5103833865814695,0.0,0.655813953488372,0.3268941294530858,0.07417582417582418,32.05
0.2317351598173516,0.377573734001113,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474,0.016483516483516484,11.96
0.6735159817351597,0.0,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.016483516483516484,25.45
0.6378995433789953,0.0,0.0,0.5103833865814695,0.0,0.8825581395348836,0.47742097340692413,0.07417582417582418,22.49
0.4424657534246575,0.0,0.0,0.5103833865814695,0.0,0.8441860465116284,0.4397892624184645,0.07417582417582418,25.22
0.2876712328767123,0.9518642181413468,0.0,0.5103833865814695,0.0,0.44999999999999973,0.20145509282488705,0.07417582417582418,39.7
0.2712328767123288,0.4095715080690039,0.0,0.5103833865814695,0.0,0.7383720930232558,0.3770697441043651,0.016483516483516484,13.09
0.48881278538812784,0.5862548692264886,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668,0.07417582417582418,38.7
0.07694063926940636,0.5662214802448526,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474,0.016483516483516484,7.51
0.31073059360730587,0.0,0.0,0.5103833865814695,0.0,0.9238372093023255,0.489964877069744,0.07417582417582418,17.58
0.5415525114155251,0.0,0.0,0.5103833865814695,0.0,0.7796511627906977,0.40215755143000487,0.016483516483516484,21.18
0.07694063926940636,0.5662214802448526,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474,0.07417582417582418,18.2
0.2089041095890411,0.8074568725653868,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063,0.016483516483516484,17.2
0.2317351598173516,0.377573734001113,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474,0.07417582417582418,22.63
0.4296803652968036,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063,0.016483516483516484,21.86
0.1824200913242009,0.7590428491930997,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607,0.016483516483516484,12.37
0.15593607305936075,0.43266555370061216,0.0,0.5103833865814695,0.0,0.655813953488372,0.3268941294530858,0.07417582417582418,25.73
0.2481735159817351,0.8795214245965499,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668,0.07417582417582418,37.81
0.2876712328767123,0.9518642181413468,0.0,0.5103833865814695,0.0,0.44999999999999973,0.20145509282488705,0.016483516483516484,21.92
0.4296803652968036,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063,0.07417582417582418,33.04
0.6378995433789953,0.0,0.0,0.5103833865814695,0.0,0.8825581395348836,0.47742097340692413,0.016483516483516484,14.54
0.310958904109589,0.44184752365052876,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536,0.07417582417582418,26.91
0.19223744292237438,0.34529771841958823,0.0,0.5103833865814695,0.0,0.82093023255814,0.4272453587556446,0.016483516483516484,8.0
0.5415525114155251,0.0,0.0,0.5103833865814695,0.0,0.7796511627906977,0.40215755143000487,0.07417582417582418,31.9
0.31073059360730587,0.0,0.0,0.5103833865814695,0.0,0.9238372093023255,0.489964877069744,0.016483516483516484,10.34
0.3436073059360731,0.0,0.0,0.5103833865814695,0.0,0.9029069767441857,0.47742097340692413,0.07417582417582418,19.77
0.6404109589041096,0.0,0.0,0.5103833865814695,0.0,0.717441860465116,0.36452584044154523,0.07417582417582418,37.44
